Transaction_ID,Date,Customer_Name,Product,Total_Item,Total_Cost,Payment_Method,City,Store_Type,Discount_,Customer_Category,Season,Promotion
100000129,03-06-2020 21:37,Customer_407,"['Shampoo', 'Fruits']",2,438.91,Credit Card,Kolkata,Grocery Store,FALSE,Student,Winter,Festive Offer
100000130,24-07-2023 22:40,Customer_358,"['Bread', 'Vegetables', 'Shampoo', 'Toothpaste', 'Tea', 'Chocolate']",6,869.26,UPI,Pune,Supermarket,TRUE,Student,Spring,None
100000131,11-09-2020 05:23,Customer_226,"['Rice', 'Tea', 'Toothpaste', 'Butter', 'Cold Drink', 'Bread', 'Spices', 'Fruits']",8,1023.37,Cash,Ahmedabad,Supermarket,TRUE,Student,Summer,Festive Offer
100000132,08-06-2020 04:31,Customer_304,"['Fruits', 'Coffee', 'Rice', 'Vegetables']",4,887.72,Cash,Kolkata,Supermarket,TRUE,Businessperson,Winter,None
100000133,30-07-2020 10:41,Customer_189,"['Butter', 'Shampoo', 'Biscuits', 'Vegetables', 'Bread']",5,731.95,Cash,Ahmedabad,Convenience Store,FALSE,Professional,Winter,None
100000134,13-10-2020 04:12,Customer_302,"['Sugar', 'Tea', 'Oil', 'Butter', 'Detergent', 'Fruits', 'Vegetables']",7,1277.15,Credit Card,Hyderabad,Convenience Store,TRUE,Businessperson,Rainy,None
100000135,24-05-2024 08:10,Customer_254,"['Eggs', 'Detergent', 'Chocolate', 'Bread', 'Rice', 'Soap', 'Coffee']",7,1324.75,Mobile Payment,Mumbai,Convenience Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000136,22-03-2020 02:03,Customer_486,"['Fruits', 'Cold Drink', 'Biscuits', 'Tea', 'Vegetables', 'Sugar', 'Toothpaste']",7,805.71,Cash,Jaipur,Pharmacy,FALSE,Student,Rainy,Festive Offer
100000137,03-02-2024 08:08,Customer_30,"['Bread', 'Tea', 'Eggs', 'Coffee']",4,617.52,Cash,Delhi,Supermarket,TRUE,Student,Summer,Festive Offer
100000138,11-12-2021 17:51,Customer_265,"['Soap', 'Sugar', 'Butter', 'Snacks', 'Eggs']",5,613.69,Mobile Payment,Kolkata,Grocery Store,FALSE,Student,Spring,BOGO (Buy One Get One)
100000139,23-01-2022 05:22,Customer_131,"['Spices', 'Eggs']",2,233.8,Mobile Payment,Mumbai,Department Store,TRUE,Businessperson,Rainy,Festive Offer
100000140,03-11-2020 06:06,Customer_477,['Vegetables'],1,242.9,UPI,Hyderabad,Pharmacy,TRUE,Businessperson,Rainy,10% OFF
100000141,18-08-2024 02:39,Customer_293,"['Eggs', 'Fruits', 'Milk', 'Soap', 'Detergent', 'Shampoo']",6,1068.96,Credit Card,Pune,Supermarket,FALSE,Student,Rainy,BOGO (Buy One Get One)
100000142,20-08-2021 19:14,Customer_402,"['Biscuits', 'Detergent', 'Coffee', 'Sugar', 'Chocolate']",5,1166.11,Cash,Mumbai,Grocery Store,TRUE,Professional,Rainy,None
100000143,17-11-2021 00:02,Customer_389,"['Cold Drink', 'Eggs', 'Toothpaste', 'Fruits', 'Detergent', 'Vegetables', 'Chocolate']",7,1078.28,UPI,Pune,Grocery Store,TRUE,Student,Summer,Festive Offer
100000144,02-06-2020 20:12,Customer_291,['Tea'],1,202.11,Cash,Hyderabad,Pharmacy,FALSE,Homemaker,Spring,10% OFF
100000145,13-10-2021 15:27,Customer_140,"['Bread', 'Toothpaste', 'Butter', 'Eggs']",4,385.78,Credit Card,Hyderabad,Grocery Store,FALSE,Businessperson,Rainy,None
100000146,04-07-2020 05:22,Customer_414,"['Biscuits', 'Milk', 'Toothpaste', 'Oil', 'Butter']",5,596.89,Credit Card,Bengaluru,Supermarket,FALSE,Businessperson,Summer,None
100000147,04-08-2022 03:28,Customer_412,"['Eggs', 'Rice', 'Milk']",3,593.66,UPI,Pune,Supermarket,FALSE,Student,Winter,None
100000148,08-02-2021 22:02,Customer_228,"['Bread', 'Oil', 'Eggs']",3,224.79,UPI,Ahmedabad,Grocery Store,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100000149,25-12-2021 07:19,Customer_466,"['Snacks', 'Biscuits', 'Coffee']",3,475.8,Cash,Chennai,Grocery Store,FALSE,Businessperson,Winter,None
100000150,26-07-2021 13:04,Customer_71,"['Toothpaste', 'Fruits', 'Detergent', 'Rice', 'Shampoo', 'Chocolate', 'Sugar']",7,1047.76,Credit Card,Surat,Department Store,TRUE,Homemaker,Winter,Festive Offer
100000151,20-12-2022 12:12,Customer_393,"['Detergent', 'Soap', 'Eggs', 'Biscuits', 'Fruits', 'Butter', 'Snacks', 'Shampoo', 'Sugar', 'Rice']",10,1930.96,Credit Card,Surat,Supermarket,FALSE,Professional,Summer,Festive Offer
100000152,15-01-2023 10:32,Customer_90,"['Milk', 'Bread', 'Biscuits', 'Detergent', 'Fruits', 'Rice', 'Snacks', 'Chocolate']",8,1255.7,Mobile Payment,Bengaluru,Convenience Store,TRUE,Student,Rainy,None
100000153,04-02-2022 22:36,Customer_203,"['Eggs', 'Oil', 'Cold Drink', 'Spices', 'Butter', 'Bread', 'Sugar', 'Toothpaste', 'Fruits', 'Detergent']",10,1693.81,Credit Card,Bengaluru,Department Store,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100000154,18-05-2023 10:51,Customer_472,"['Detergent', 'Spices', 'Eggs', 'Chocolate', 'Butter', 'Soap', 'Sugar', 'Milk', 'Vegetables', 'Coffee']",10,1642.92,Mobile Payment,Pune,Pharmacy,TRUE,Student,Winter,Festive Offer
100000155,16-06-2022 14:19,Customer_497,"['Tea', 'Chocolate', 'Shampoo']",3,481.06,Cash,Bengaluru,Grocery Store,TRUE,Student,Rainy,None
100000156,14-10-2021 08:54,Customer_488,"['Bread', 'Oil']",2,178.21,Mobile Payment,Jaipur,Supermarket,FALSE,Businessperson,Winter,Festive Offer
100000157,31-08-2023 05:37,Customer_311,"['Soap', 'Milk', 'Eggs', 'Oil', 'Toothpaste', 'Vegetables', 'Chocolate']",7,935.12,UPI,Bengaluru,Supermarket,FALSE,Student,Spring,None
100000158,26-08-2021 22:35,Customer_321,"['Chocolate', 'Toothpaste', 'Eggs', 'Rice', 'Spices', 'Bread', 'Oil', 'Butter', 'Milk', 'Detergent']",10,1484.68,UPI,Mumbai,Pharmacy,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100000159,10-09-2024 09:10,Customer_289,['Butter'],1,228.15,Mobile Payment,Delhi,Pharmacy,FALSE,Professional,Winter,Festive Offer
100000160,03-08-2024 17:50,Customer_215,"['Chocolate', 'Spices', 'Detergent', 'Biscuits', 'Cold Drink', 'Milk', 'Toothpaste', 'Sugar', 'Rice']",9,1695.3,Cash,Hyderabad,Department Store,TRUE,Businessperson,Winter,Festive Offer
100000161,17-02-2021 21:24,Customer_76,"['Snacks', 'Oil', 'Bread', 'Vegetables', 'Shampoo', 'Biscuits', 'Toothpaste', 'Coffee', 'Soap', 'Butter']",10,1529.79,Mobile Payment,Delhi,Convenience Store,TRUE,Homemaker,Rainy,Festive Offer
100000162,24-06-2021 13:04,Customer_336,"['Spices', 'Chocolate', 'Milk', 'Soap', 'Snacks', 'Toothpaste', 'Bread', 'Cold Drink']",8,1375.24,Credit Card,Mumbai,Pharmacy,FALSE,Homemaker,Rainy,Festive Offer
100000163,23-10-2024 23:45,Customer_351,"['Detergent', 'Butter']",2,322.82,Credit Card,Chennai,Grocery Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
100000164,14-08-2024 13:53,Customer_380,"['Fruits', 'Sugar', 'Milk', 'Biscuits', 'Soap', 'Vegetables', 'Butter', 'Spices']",8,1316.76,Cash,Mumbai,Grocery Store,TRUE,Homemaker,Summer,10% OFF
100000165,24-01-2022 15:50,Customer_259,"['Eggs', 'Rice', 'Detergent', 'Sugar', 'Chocolate', 'Cold Drink', 'Vegetables']",7,1169.58,Mobile Payment,Chennai,Supermarket,FALSE,Student,Summer,BOGO (Buy One Get One)
100000166,21-10-2024 07:33,Customer_332,"['Toothpaste', 'Snacks', 'Tea', 'Fruits']",4,497.28,Cash,Bengaluru,Convenience Store,TRUE,Professional,Rainy,10% OFF
100000167,30-12-2023 21:56,Customer_141,"['Shampoo', 'Sugar', 'Coffee', 'Snacks', 'Toothpaste', 'Detergent', 'Butter']",7,1235.26,Credit Card,Jaipur,Convenience Store,FALSE,Homemaker,Winter,Festive Offer
100000168,10-05-2020 11:28,Customer_142,"['Snacks', 'Biscuits', 'Cold Drink', 'Toothpaste', 'Butter', 'Spices']",6,1374.72,Cash,Mumbai,Grocery Store,FALSE,Homemaker,Spring,Festive Offer
100000169,06-03-2022 01:12,Customer_299,"['Toothpaste', 'Oil', 'Detergent', 'Chocolate', 'Sugar', 'Snacks', 'Butter', 'Bread', 'Spices', 'Coffee']",10,1122.05,Credit Card,Hyderabad,Pharmacy,FALSE,Homemaker,Rainy,10% OFF
100000170,14-04-2023 10:02,Customer_238,"['Chocolate', 'Milk']",2,440.49,Mobile Payment,Kolkata,Department Store,TRUE,Businessperson,Rainy,Festive Offer
100000171,20-04-2020 05:08,Customer_71,"['Oil', 'Tea', 'Coffee', 'Butter']",4,706.59,Cash,Pune,Supermarket,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100000172,07-04-2024 05:45,Customer_296,"['Chocolate', 'Bread', 'Butter']",3,508.89,UPI,Ahmedabad,Supermarket,TRUE,Professional,Rainy,None
100000173,21-10-2021 18:07,Customer_98,['Rice'],1,191.74,Cash,Hyderabad,Pharmacy,FALSE,Professional,Winter,Festive Offer
100000174,27-10-2022 20:05,Customer_157,"['Bread', 'Milk', 'Cold Drink']",3,588.16,Credit Card,Ahmedabad,Department Store,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100000175,03-12-2020 13:46,Customer_10,"['Detergent', 'Butter', 'Toothpaste', 'Rice']",4,554.98,Mobile Payment,Ahmedabad,Pharmacy,TRUE,Student,Winter,None
100000176,08-04-2020 23:32,Customer_60,"['Coffee', 'Shampoo', 'Eggs', 'Snacks', 'Chocolate', 'Sugar', 'Bread']",7,813.99,Cash,Ahmedabad,Supermarket,TRUE,Homemaker,Winter,None
100000177,16-10-2022 06:46,Customer_312,"['Snacks', 'Fruits', 'Toothpaste', 'Sugar']",4,485.02,Cash,Kolkata,Pharmacy,TRUE,Student,Winter,None
100000178,14-08-2020 19:35,Customer_343,"['Butter', 'Bread', 'Fruits', 'Spices', 'Eggs', 'Coffee', 'Biscuits', 'Oil']",8,829.55,Credit Card,Ahmedabad,Supermarket,TRUE,Student,Winter,BOGO (Buy One Get One)
100000179,20-09-2023 22:05,Customer_88,"['Sugar', 'Coffee', 'Snacks', 'Bread', 'Biscuits', 'Tea']",6,883.3,UPI,Ahmedabad,Department Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100000180,31-07-2020 14:12,Customer_467,"['Chocolate', 'Spices', 'Coffee', 'Soap', 'Shampoo', 'Biscuits', 'Fruits', 'Cold Drink', 'Rice', 'Oil']",10,1703.45,Cash,Pune,Convenience Store,TRUE,Businessperson,Summer,Festive Offer
100000181,09-12-2021 22:39,Customer_347,"['Butter', 'Vegetables', 'Milk', 'Rice', 'Soap', 'Snacks', 'Tea']",7,885.38,Cash,Jaipur,Grocery Store,FALSE,Professional,Winter,Festive Offer
100000182,28-06-2022 19:33,Customer_230,"['Chocolate', 'Coffee']",2,396.05,Mobile Payment,Delhi,Grocery Store,FALSE,Student,Winter,None
100000183,09-06-2024 20:37,Customer_494,"['Cold Drink', 'Fruits', 'Vegetables', 'Toothpaste', 'Coffee', 'Soap', 'Chocolate', 'Rice', 'Eggs', 'Detergent']",10,1360.2,Credit Card,Jaipur,Convenience Store,FALSE,Student,Winter,BOGO (Buy One Get One)
100000184,05-10-2022 04:47,Customer_421,"['Eggs', 'Snacks', 'Toothpaste', 'Vegetables', 'Biscuits', 'Coffee', 'Tea']",7,1171.13,Mobile Payment,Kolkata,Grocery Store,TRUE,Businessperson,Winter,None
100000185,07-02-2023 14:46,Customer_430,"['Chocolate', 'Fruits', 'Soap', 'Vegetables', 'Butter', 'Milk', 'Toothpaste', 'Oil', 'Cold Drink', 'Sugar']",10,2156.04,Cash,Bengaluru,Grocery Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100000186,05-03-2021 21:18,Customer_366,"['Sugar', 'Butter', 'Soap', 'Fruits', 'Oil']",5,1082.08,UPI,Jaipur,Pharmacy,FALSE,Student,Winter,None
100000187,19-02-2022 04:57,Customer_28,['Toothpaste'],1,87.42,Cash,Chennai,Pharmacy,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000188,23-03-2024 18:28,Customer_17,"['Coffee', 'Eggs', 'Vegetables', 'Detergent', 'Shampoo', 'Spices']",6,966.36,UPI,Pune,Convenience Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000189,24-06-2023 15:07,Customer_425,"['Sugar', 'Spices', 'Vegetables', 'Toothpaste']",4,681.49,Mobile Payment,Bengaluru,Department Store,TRUE,Businessperson,Winter,Festive Offer
100000190,25-07-2021 18:59,Customer_136,"['Soap', 'Spices', 'Snacks']",3,438.75,Mobile Payment,Bengaluru,Pharmacy,TRUE,Homemaker,Spring,10% OFF
100000191,29-05-2020 10:50,Customer_270,"['Soap', 'Fruits', 'Bread', 'Spices']",4,462.03,Cash,Pune,Pharmacy,FALSE,Homemaker,Summer,Festive Offer
100000192,23-02-2023 22:09,Customer_5,"['Sugar', 'Coffee']",2,275.96,Cash,Mumbai,Pharmacy,FALSE,Student,Spring,10% OFF
100000193,11-01-2023 09:39,Customer_13,"['Sugar', 'Fruits', 'Spices', 'Coffee', 'Chocolate', 'Rice', 'Butter', 'Oil', 'Eggs']",9,1320.76,Cash,Ahmedabad,Supermarket,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100000194,18-02-2020 15:40,Customer_368,"['Milk', 'Bread', 'Spices', 'Biscuits', 'Soap', 'Shampoo']",6,904.98,UPI,Ahmedabad,Pharmacy,TRUE,Businessperson,Winter,None
100000195,06-08-2023 21:06,Customer_33,"['Milk', 'Bread', 'Sugar', 'Fruits', 'Eggs', 'Butter', 'Shampoo', 'Oil', 'Coffee', 'Cold Drink']",10,1456.51,Credit Card,Bengaluru,Pharmacy,FALSE,Student,Summer,None
100000196,26-03-2020 00:10,Customer_294,"['Shampoo', 'Vegetables', 'Spices', 'Bread', 'Cold Drink', 'Eggs', 'Sugar', 'Tea', 'Biscuits', 'Soap']",10,1410.16,Mobile Payment,Jaipur,Grocery Store,TRUE,Homemaker,Winter,10% OFF
100000197,20-07-2020 06:44,Customer_372,"['Chocolate', 'Oil', 'Sugar', 'Butter', 'Detergent', 'Milk', 'Fruits', 'Cold Drink', 'Coffee', 'Eggs']",10,1246.7,Cash,Hyderabad,Grocery Store,FALSE,Homemaker,Summer,10% OFF
100000198,02-12-2024 16:22,Customer_237,"['Sugar', 'Cold Drink', 'Chocolate', 'Eggs', 'Soap', 'Oil', 'Spices', 'Milk']",8,1147.36,Mobile Payment,Jaipur,Supermarket,FALSE,Professional,Winter,10% OFF
100000199,18-01-2023 18:25,Customer_242,"['Sugar', 'Shampoo', 'Detergent']",3,708.08,Cash,Kolkata,Convenience Store,TRUE,Businessperson,Rainy,None
100000200,19-09-2023 08:09,Customer_435,"['Soap', 'Fruits', 'Butter', 'Coffee', 'Biscuits', 'Bread', 'Cold Drink', 'Tea', 'Oil', 'Spices']",10,1223.54,Credit Card,Ahmedabad,Grocery Store,FALSE,Student,Winter,10% OFF
100000201,30-07-2020 17:47,Customer_325,"['Snacks', 'Spices', 'Vegetables', 'Soap', 'Shampoo']",5,927.09,UPI,Hyderabad,Convenience Store,FALSE,Homemaker,Rainy,Festive Offer
100000202,11-06-2024 16:27,Customer_455,"['Rice', 'Fruits', 'Butter', 'Coffee', 'Soap', 'Eggs', 'Milk', 'Snacks', 'Oil', 'Vegetables']",10,1352.33,Cash,Surat,Department Store,FALSE,Student,Summer,None
100000203,18-09-2020 19:34,Customer_304,"['Butter', 'Fruits', 'Milk']",3,379.16,Cash,Jaipur,Grocery Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100000204,08-07-2022 20:42,Customer_242,"['Soap', 'Detergent', 'Tea', 'Butter', 'Biscuits', 'Cold Drink', 'Oil', 'Snacks']",8,978.79,Cash,Jaipur,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100000205,01-09-2022 20:59,Customer_308,['Vegetables'],1,155.97,Mobile Payment,Delhi,Grocery Store,TRUE,Student,Spring,Festive Offer
100000206,28-01-2022 01:28,Customer_358,"['Tea', 'Detergent', 'Chocolate', 'Shampoo', 'Sugar', 'Cold Drink', 'Fruits', 'Vegetables', 'Biscuits']",9,1370.56,Mobile Payment,Mumbai,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
100000207,09-11-2023 10:46,Customer_210,"['Eggs', 'Butter', 'Tea', 'Snacks', 'Fruits', 'Vegetables']",6,1018.62,UPI,Bengaluru,Pharmacy,FALSE,Homemaker,Rainy,10% OFF
100000208,04-05-2024 13:35,Customer_377,"['Eggs', 'Detergent', 'Coffee']",3,561.46,UPI,Pune,Convenience Store,TRUE,Professional,Spring,None
100000209,05-07-2024 03:06,Customer_422,"['Chocolate', 'Tea', 'Bread']",3,136.11,Mobile Payment,Ahmedabad,Grocery Store,FALSE,Student,Summer,Festive Offer
100000210,18-06-2022 00:21,Customer_104,"['Cold Drink', 'Toothpaste', 'Milk', 'Fruits', 'Detergent', 'Biscuits', 'Bread', 'Oil', 'Rice']",9,1258.13,Mobile Payment,Delhi,Supermarket,FALSE,Homemaker,Rainy,10% OFF
100000211,08-04-2021 20:41,Customer_494,"['Coffee', 'Shampoo', 'Rice', 'Snacks']",4,545.49,Credit Card,Delhi,Convenience Store,FALSE,Homemaker,Spring,Festive Offer
100000212,27-02-2023 16:30,Customer_395,"['Oil', 'Coffee', 'Spices', 'Rice']",4,594.22,Cash,Hyderabad,Pharmacy,FALSE,Homemaker,Winter,10% OFF
100000213,23-05-2021 09:48,Customer_48,"['Oil', 'Bread', 'Vegetables', 'Soap', 'Chocolate', 'Fruits', 'Coffee']",7,1107.84,Cash,Hyderabad,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
100000214,08-09-2024 21:06,Customer_183,"['Eggs', 'Biscuits', 'Bread']",3,596.39,Mobile Payment,Kolkata,Pharmacy,FALSE,Businessperson,Rainy,Festive Offer
100000215,09-01-2021 17:26,Customer_144,"['Detergent', 'Spices', 'Butter', 'Milk', 'Tea', 'Biscuits', 'Snacks']",7,972.46,Credit Card,Mumbai,Supermarket,TRUE,Businessperson,Winter,10% OFF
100000216,10-01-2022 20:54,Customer_442,"['Soap', 'Vegetables', 'Snacks', 'Detergent', 'Spices']",5,676.3,Credit Card,Pune,Grocery Store,FALSE,Businessperson,Summer,BOGO (Buy One Get One)
100000217,25-03-2023 23:24,Customer_118,"['Snacks', 'Detergent']",2,429.38,Cash,Bengaluru,Department Store,FALSE,Student,Summer,Festive Offer
100000218,20-10-2022 04:35,Customer_458,"['Vegetables', 'Oil', 'Chocolate', 'Cold Drink', 'Snacks', 'Biscuits', 'Tea', 'Fruits', 'Rice']",9,1312.26,Credit Card,Pune,Supermarket,FALSE,Student,Rainy,BOGO (Buy One Get One)
100000219,27-03-2023 19:39,Customer_333,"['Soap', 'Cold Drink', 'Sugar', 'Oil', 'Chocolate', 'Shampoo', 'Vegetables', 'Detergent', 'Milk']",9,1238.33,Mobile Payment,Delhi,Department Store,FALSE,Professional,Rainy,10% OFF
100000220,30-08-2023 09:56,Customer_364,"['Biscuits', 'Shampoo', 'Snacks', 'Coffee', 'Sugar']",5,844.79,Cash,Hyderabad,Pharmacy,TRUE,Professional,Summer,Festive Offer
100000221,29-07-2020 03:15,Customer_33,"['Vegetables', 'Milk', 'Rice', 'Shampoo', 'Bread', 'Spices', 'Butter', 'Cold Drink']",8,1035.34,Cash,Mumbai,Supermarket,FALSE,Homemaker,Spring,Festive Offer
100000222,18-11-2024 18:27,Customer_479,"['Vegetables', 'Coffee', 'Butter', 'Soap', 'Spices']",5,918.22,Credit Card,Pune,Grocery Store,TRUE,Student,Spring,10% OFF
100000223,19-01-2022 14:04,Customer_134,"['Cold Drink', 'Rice', 'Spices']",3,441.19,Credit Card,Kolkata,Convenience Store,TRUE,Businessperson,Spring,10% OFF
100000224,19-01-2020 14:41,Customer_409,"['Biscuits', 'Detergent', 'Rice', 'Sugar', 'Toothpaste']",5,707.55,UPI,Ahmedabad,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
100000225,24-11-2022 20:55,Customer_414,"['Cold Drink', 'Vegetables', 'Snacks', 'Tea', 'Toothpaste']",5,798.23,Credit Card,Surat,Grocery Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100000226,11-04-2020 18:15,Customer_12,"['Eggs', 'Cold Drink', 'Snacks']",3,195.78,Mobile Payment,Bengaluru,Supermarket,FALSE,Professional,Rainy,Festive Offer
100000227,30-09-2021 17:00,Customer_191,"['Milk', 'Oil', 'Bread', 'Butter', 'Biscuits', 'Fruits', 'Shampoo', 'Toothpaste']",8,1272.15,Cash,Ahmedabad,Grocery Store,TRUE,Student,Summer,Festive Offer
100000228,14-02-2024 03:12,Customer_267,"['Chocolate', 'Shampoo', 'Cold Drink', 'Oil']",4,672.53,Mobile Payment,Chennai,Grocery Store,FALSE,Professional,Rainy,None
100000229,03-11-2024 22:45,Customer_112,"['Detergent', 'Tea']",2,162.64,Credit Card,Surat,Supermarket,FALSE,Professional,Winter,None
100000230,05-04-2023 23:34,Customer_244,"['Butter', 'Sugar', 'Bread', 'Detergent', 'Soap', 'Fruits', 'Milk', 'Oil', 'Cold Drink', 'Chocolate']",10,1866.18,Credit Card,Kolkata,Department Store,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100000231,28-05-2021 01:20,Customer_249,"['Vegetables', 'Cold Drink', 'Biscuits', 'Chocolate', 'Toothpaste', 'Spices', 'Bread', 'Snacks']",8,1205.09,Credit Card,Chennai,Convenience Store,FALSE,Businessperson,Winter,Festive Offer
100000232,11-02-2024 06:19,Customer_453,['Biscuits'],1,258.48,Cash,Pune,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
100000233,09-06-2023 09:39,Customer_166,"['Oil', 'Eggs', 'Spices', 'Fruits', 'Bread', 'Rice', 'Tea']",7,684.79,UPI,Kolkata,Convenience Store,FALSE,Student,Rainy,BOGO (Buy One Get One)
100000234,25-05-2023 02:25,Customer_7,"['Chocolate', 'Bread', 'Coffee', 'Milk']",4,856.89,Mobile Payment,Surat,Pharmacy,TRUE,Student,Rainy,None
100000235,18-03-2021 17:43,Customer_50,"['Detergent', 'Vegetables']",2,187.75,Cash,Surat,Department Store,FALSE,Student,Rainy,Festive Offer
100000236,09-12-2023 22:42,Customer_219,"['Soap', 'Biscuits']",2,325.85,Cash,Jaipur,Convenience Store,FALSE,Homemaker,Rainy,10% OFF
100000237,26-09-2024 12:41,Customer_212,"['Oil', 'Detergent', 'Vegetables', 'Toothpaste', 'Shampoo', 'Chocolate', 'Snacks']",7,1431.77,Mobile Payment,Jaipur,Department Store,FALSE,Student,Rainy,BOGO (Buy One Get One)
100000238,15-03-2021 10:44,Customer_12,"['Vegetables', 'Fruits', 'Biscuits', 'Butter', 'Eggs']",5,479.5,Cash,Chennai,Pharmacy,TRUE,Businessperson,Summer,None
100000239,21-01-2024 11:04,Customer_406,"['Soap', 'Chocolate', 'Eggs', 'Cold Drink', 'Milk', 'Sugar', 'Shampoo', 'Fruits']",8,1467.02,Cash,Surat,Supermarket,FALSE,Student,Rainy,None
100000240,15-10-2021 18:25,Customer_290,"['Oil', 'Fruits', 'Detergent']",3,559.02,UPI,Surat,Convenience Store,TRUE,Professional,Spring,10% OFF
100000241,29-05-2024 13:27,Customer_76,"['Oil', 'Bread', 'Chocolate']",3,325.78,Mobile Payment,Ahmedabad,Convenience Store,FALSE,Professional,Summer,Festive Offer
100000242,19-02-2023 06:45,Customer_250,"['Spices', 'Toothpaste', 'Vegetables', 'Fruits', 'Detergent', 'Eggs', 'Milk']",7,896.05,Cash,Pune,Pharmacy,TRUE,Homemaker,Summer,10% OFF
100000243,16-06-2023 15:05,Customer_320,"['Coffee', 'Milk', 'Detergent']",3,416.06,Mobile Payment,Delhi,Supermarket,TRUE,Professional,Rainy,None
100000244,04-12-2021 23:40,Customer_412,"['Cold Drink', 'Coffee']",2,252.89,Cash,Hyderabad,Convenience Store,FALSE,Businessperson,Summer,None
100000245,10-02-2022 19:53,Customer_464,"['Milk', 'Snacks', 'Soap', 'Biscuits', 'Cold Drink', 'Eggs', 'Shampoo', 'Sugar', 'Chocolate']",9,1381.18,Credit Card,Ahmedabad,Department Store,FALSE,Student,Rainy,Festive Offer
100000246,10-11-2024 20:22,Customer_273,"['Soap', 'Toothpaste']",2,298.0,Mobile Payment,Mumbai,Department Store,FALSE,Homemaker,Spring,Festive Offer
100000247,04-03-2024 05:21,Customer_10,"['Sugar', 'Biscuits', 'Cold Drink', 'Detergent', 'Snacks', 'Shampoo']",6,1115.98,Credit Card,Hyderabad,Department Store,FALSE,Businessperson,Summer,None
100000248,03-02-2024 13:02,Customer_267,"['Detergent', 'Tea', 'Biscuits', 'Butter', 'Spices', 'Fruits', 'Cold Drink', 'Soap', 'Vegetables', 'Snacks']",10,1641.8,Cash,Surat,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
100000249,12-10-2021 04:58,Customer_373,['Oil'],1,265.24,UPI,Ahmedabad,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100000250,06-08-2020 04:29,Customer_95,['Biscuits'],1,188.91,Cash,Surat,Department Store,TRUE,Student,Rainy,None
100000251,10-11-2023 16:16,Customer_69,"['Biscuits', 'Chocolate', 'Sugar', 'Soap', 'Shampoo', 'Detergent', 'Coffee', 'Bread', 'Spices']",9,1301.14,Mobile Payment,Bengaluru,Grocery Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
100000252,25-05-2022 13:49,Customer_398,['Biscuits'],1,223.25,UPI,Pune,Grocery Store,TRUE,Student,Spring,Festive Offer
100000253,20-08-2024 01:26,Customer_450,"['Fruits', 'Vegetables', 'Shampoo', 'Milk']",4,548.59,Credit Card,Kolkata,Grocery Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
